episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
217933,10/23/2002,1,3,0,14759.373335107988,49,50,6.181950612356192,00:10:00,0,,0,50,49,0.06772436177682126,1
217934,10/24/2002,1,4,15.640985707225497,14775.014320815213,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.06779582038972906,2
217935,10/25/2002,1,4,13.641666753904635,14788.655987569118,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06785810442365438,1
217936,10/26/2002,2,4,-47.78497068414045,14740.871016884978,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.06763853157296168,2
217937,10/27/2002,2,5,-9.08271955121851,14731.788297333758,49,50,6.181950612356192,00:10:00,6.363605003380562,00:20:00,0,50,49,0.06759654531967384,1
217938,10/28/2002,2,3,-32.14398497691495,14699.644312356842,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06744874373609394,2
217939,10/29/2002,2,3,-9.097530617809602,14690.546781739033,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.06740669077925031,1
217940,10/30/2002,2,2,-16.158575324332336,14674.3882064147,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.0673322391778228,2
217941,10/31/2002,1,3,4.547839311002733,14678.936045725703,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.06735279752651269,1
217942,11/01/2002,2,7,-43.21174300719992,14635.724302718503,49,50,6.955699413682809,00:15:00,7.819934273826807,00:30:00,0,50,49,0.06715421673068295,2
217943,11/02/2002,1,3,9.097530617809602,14644.821833336313,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0671956513094539,1
217944,11/03/2002,1,2,16.158575324332336,14660.980408660645,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.0672694839438601,2
