episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
330641,06/16/2005,1,7,0,25840.893230423088,49,50,6.0,00:00:00,0,,0,50,49,0.07815392897560522,1
330642,06/17/2005,1,3,9.097530617809602,25849.990761040895,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0781812073512769,2
330643,06/18/2005,1,5,62.914067958935505,25912.90482899983,49,50,6.0,00:00:00,7.25828135917871,00:20:00,0,50,49,0.07837124883635774,1
330644,06/19/2005,1,3,9.097530617809602,25922.00235961764,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.07839852638976555,2
330645,06/20/2005,1,3,15.985409652582616,25937.98776927022,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.07844663542249307,1
330646,06/21/2005,2,4,-9.091975447097767,25928.895793823125,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.07841890055776608,2
330647,06/22/2005,2,11,-71.57441588016704,25857.321377942957,49,50,7.25828135917871,00:20:00,8.689769676782051,00:50:00,0,50,49,0.07820219562839813,1
330648,06/23/2005,2,4,-4.544136136095034,25852.777241806863,49,50,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,50,49,0.07818821599346394,2
330649,06/24/2005,1,6,29.58448001692919,25882.361721823792,49,50,6.955699413682809,00:15:00,7.547389014021393,00:25:00,0,50,49,0.07827745349849476,1
330650,06/25/2005,1,2,4.549691306806869,25886.911413130598,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.07829097660103009,2
330651,06/26/2005,1,6,14.455382742134137,25901.36679587273,49,50,7.25828135917871,00:20:00,7.547389014021393,00:25:00,0,50,49,0.07833445776928766,1
330652,06/27/2005,2,4,-13.641666753904635,25887.725129118826,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.07829296398968955,2
330653,06/28/2005,1,3,32.14398497691495,25919.86911409574,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.07838994085671608,1
330654,06/29/2005,1,2,4.549691306806869,25924.418805402547,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.07840346345546265,2
330655,06/30/2005,1,2,16.158575324332336,25940.577380726878,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.07845209472328221,1
330656,07/01/2005,1,4,13.641666753904635,25954.219047480783,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.07849311383274697,2
330657,07/02/2005,1,3,15.985409652582616,25970.204457133364,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.07854122083347204,1
330658,07/03/2005,1,3,4.547839311002733,25974.752296444367,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.07855473721018202,2
330659,07/04/2005,2,3,-15.985409652582616,25958.766886791786,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.07850615554632351,1
330660,07/05/2005,2,4,-4.544136136095034,25954.222750655692,49,50,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,50,49,0.07849217549947285,2
330661,07/06/2005,2,5,-62.914067958935505,25891.308682696756,49,50,6.0,00:00:00,7.25828135917871,00:20:00,0,50,49,0.07830167054081599,1
330662,07/07/2005,1,2,4.549691306806869,25895.85837400356,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.07831519307934859,2
330663,07/08/2005,2,7,-43.21174300719992,25852.64663099636,49,50,6.955699413682809,00:15:00,7.819934273826807,00:30:00,0,50,49,0.07818427411290758,1
330664,07/09/2005,1,7,13.59170695604126,25866.238337952404,49,50,6.272833335078093,00:15:00,6.544667474198918,00:30:00,0,50,49,0.0782251419505976,2
330665,07/10/2005,1,4,15.640985707225497,25881.87932365963,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.07827220698791716,1
330666,07/11/2005,1,3,4.547839311002733,25886.42716297063,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.07828572385116894,2
330667,07/12/2005,2,4,-15.640985707225497,25870.786177263406,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.07823818577984318,1
330668,07/13/2005,2,4,-13.641666753904635,25857.1445105095,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.07819669429914446,2
330669,07/14/2005,1,2,16.158575324332336,25873.30308583383,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.07824532413329896,1
330670,07/15/2005,1,4,13.641666753904635,25886.944752587737,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.07828634213139304,2
330671,07/16/2005,1,3,32.14398497691495,25919.088737564653,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.0783833137395316,1
330672,07/17/2005,1,9,31.692477189733957,25950.78121475439,49,50,6.090993826136137,00:05:00,6.7248433699308166,00:40:00,0,50,49,0.07847891933624374,2
