episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
193073,09/24/2006,1,4,0,3761.4433643778902,49,49,6.090993826136137,00:05:00,0,,0,49,50,0.019481975026947786,1
193074,09/25/2006,1,4,47.78497068414045,3809.2283350620305,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,50,0.01972936974974378,2
193075,09/26/2006,1,4,13.641666753904635,3822.870001815935,49,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,50,0.019799922319388503,1
193076,09/27/2006,1,2,16.158575324332336,3839.0285771402678,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.019883510001969525,2
193077,09/28/2006,1,3,4.547839311002733,3843.5764164512707,49,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,50,0.019906961556535843,1
193078,09/29/2006,1,4,47.78497068414045,3891.361387135411,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,50,0.020154348952938248,2
193079,09/30/2006,1,7,27.233373709945894,3918.5947608453566,49,49,6.0,00:00:00,6.544667474198918,00:30:00,0,49,50,0.02029529239764737,1
193080,10/01/2006,2,2,-16.158575324332336,3902.436185521024,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.02021149878558641,2
193081,10/02/2006,1,6,4.5311835967484,3906.9673691177723,49,49,6.363605003380562,00:20:00,6.45422867531553,00:25:00,0,49,50,0.020234861892769213,1
193082,10/03/2006,1,4,47.78497068414045,3954.7523398019125,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,50,0.020482242465905225,2
193083,10/04/2006,1,3,9.097530617809602,3963.8498704197223,49,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,0.020529253587419517,1
193084,10/05/2006,1,3,32.14398497691495,3995.993855396637,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.020695623953287882,2
193085,10/06/2006,1,6,13.61390314796691,4009.607758544604,49,49,6.181950612356192,00:10:00,6.45422867531553,00:25:00,0,49,49,0.020766024075120307,1
193086,10/07/2006,2,3,-15.985409652582616,3993.6223488920214,49,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,50,0.020683127460779244,2
193087,10/08/2006,2,2,-4.549691306806869,3989.0726575852145,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020659457434137017,1
193088,10/09/2006,1,2,16.158575324332336,4005.231232909547,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.02074303547040493,2
193089,10/10/2006,2,2,-4.549691306806869,4000.6815416027403,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020719365378673773,1
193090,10/11/2006,1,2,16.158575324332336,4016.840116927073,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020802942238992556,2
193091,10/12/2006,2,2,-4.549691306806869,4012.290425620266,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020779272082180247,1
193092,10/13/2006,1,2,16.158575324332336,4028.4490009445985,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020862847766580688,2
193093,10/14/2006,1,6,22.711433765776512,4051.160434710375,49,49,6.0,00:00:00,6.45422867531553,00:25:00,0,49,49,0.020980358867024568,1
193094,10/15/2006,2,3,-15.985409652582616,4035.175025057792,49,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,50,0.02089746457713752,2
193095,10/16/2006,2,2,-4.549691306806869,4030.625333750985,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020873794421144957,1
193096,10/17/2006,1,3,32.14398497691495,4062.7693187279,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.021040152663586508,2
193097,10/18/2006,2,9,-36.24216849654083,4026.5271502313594,49,49,6.0,00:00:00,6.7248433699308166,00:40:00,0,49,50,0.02085235477625939,1
193098,10/19/2006,1,2,16.158575324332336,4042.685725555692,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020935927485296026,2
193099,10/20/2006,2,3,-4.547839311002733,4038.137886244689,49,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,50,0.020912267211351115,1
193100,10/21/2006,2,6,-77.36945070106964,3960.7684355436195,49,49,6.0,00:00:00,7.547389014021393,00:25:00,0,49,50,0.020511488532074674,2
193101,10/22/2006,2,2,-4.549691306806869,3956.2187442368127,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.02048782111038686,1
193102,10/23/2006,1,2,16.158575324332336,3972.377319561145,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020571393976039323,2
193103,10/24/2006,2,3,-4.547839311002733,3967.8294802501423,49,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,50,0.02054773607996842,1
193104,10/25/2006,2,2,-16.158575324332336,3951.6709049258097,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020463951574932727,2
193105,10/26/2006,2,3,-9.097530617809602,3942.573374308,49,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,0.02041673376819865,1
193106,10/27/2006,1,3,32.14398497691495,3974.717359284915,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.02058308576266359,2
193107,10/28/2006,2,2,-4.549691306806869,3970.167667978108,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020559418705578297,1
193108,10/29/2006,2,2,-16.158575324332336,3954.0090926537755,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020475635875539987,2
193109,10/30/2006,1,4,4.544136136095034,3958.5532287898704,49,49,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,49,50,0.020499061301077995,1
193110,10/31/2006,1,2,16.158575324332336,3974.711804114203,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020582630646337335,2
193111,11/01/2006,1,4,13.641666753904635,3988.3534708681077,49,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,50,0.02065316564498194,1
193112,11/02/2006,1,3,15.985409652582616,4004.3388805206905,49,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,50,0.020735836615646312,2
193113,11/03/2006,2,2,-4.549691306806869,3999.7891892138837,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020712169502901844,1
193114,11/04/2006,2,2,-16.158575324332336,3983.630613889551,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020628388484985816,2
193115,11/05/2006,2,4,-13.641666753904635,3969.9889471356464,49,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,50,0.02055764154589569,1
193116,11/06/2006,1,2,16.158575324332336,3986.147522459979,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020641207991362594,2
193117,11/07/2006,1,2,4.549691306806869,3990.697213766786,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.020664660354949516,1
193118,11/08/2006,1,3,32.14398497691495,4022.8411987437007,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.020831000728796387,2
193119,11/09/2006,1,2,4.549691306806869,4027.3908900505076,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.02085445186672729,1
193120,11/10/2006,2,3,-32.14398497691495,3995.2469050735926,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.02068789822428331,2
193121,11/11/2006,1,5,4.538583415123476,3999.785488488716,49,49,6.272833335078093,00:15:00,6.363605003380562,00:20:00,0,49,50,0.02071129234256614,1
193122,11/12/2006,2,2,-16.158575324332336,3983.6269131643835,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.020627514799786577,2
193123,11/13/2006,1,3,9.097530617809602,3992.7244437821932,49,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,0.02067451543204172,1
193124,11/14/2006,1,2,16.158575324332336,4008.883019106526,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.02075807781066323,2
193125,11/15/2006,1,4,9.091975447097767,4017.9749945536237,49,49,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,49,49,0.02080504851548802,1
193126,11/16/2006,2,4,-47.78497068414045,3970.1900238694834,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,50,0.020557511799910336,2
193127,11/17/2006,2,5,-18.180250169028113,3952.0097737004553,49,49,6.0,00:00:00,6.363605003380562,00:20:00,0,49,50,0.02046326911151965,1
193128,11/18/2006,1,5,62.914067958935505,4014.9238416593907,49,49,6.0,00:00:00,7.25828135917871,00:20:00,0,49,50,0.020788926730766075,2
193129,11/19/2006,2,4,-4.544136136095034,4010.379705523296,49,49,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,49,50,0.020765290067899154,1
193130,11/20/2006,2,5,-62.914067958935505,3947.4656375643603,49,49,6.0,00:00:00,7.25828135917871,00:20:00,0,49,50,0.020439422345385806,2
193131,11/21/2006,2,5,-18.180250169028113,3929.2853873953322,49,49,6.0,00:00:00,6.363605003380562,00:20:00,0,49,50,0.020345182220334032,1
193132,11/22/2006,1,6,45.22546572415469,3974.510853119487,49,49,6.642879699538299,00:10:00,7.547389014021393,00:25:00,0,49,50,0.02057924555806126,2
193133,11/23/2006,1,7,27.233373709945894,4001.7442268294326,49,49,6.0,00:00:00,6.544667474198918,00:30:00,0,49,50,0.02072014739495287,1
193134,11/24/2006,1,5,46.75549263460317,4048.499719464036,49,49,6.323171506486647,00:05:00,7.25828135917871,00:20:00,0,49,50,0.020962128467613347,2
193135,11/25/2006,1,7,22.683682403139027,4071.183401867175,49,49,6.090993826136137,00:05:00,6.544667474198918,00:30:00,0,49,49,0.021079469810584176,1
193136,11/26/2006,2,4,-31.626395359808114,4039.5570065073666,49,49,6.323171506486647,00:05:00,6.955699413682809,00:15:00,0,49,50,0.02091560872394254,2
193137,11/27/2006,1,2,4.549691306806869,4044.1066978141735,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.02093905723819969,1
193138,11/28/2006,1,4,47.78497068414045,4091.8916684983137,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,49,0.02118636243773009,2
193139,11/29/2006,1,2,4.549691306806869,4096.441359805121,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.021209809307312973,1
193140,11/30/2006,1,3,32.14398497691495,4128.5853447820355,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,49,0.021376127911266623,2
193141,12/01/2006,1,3,9.097530617809602,4137.682875399845,49,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,49,0.02142312028725048,1
193142,12/02/2006,2,6,-45.22546572415469,4092.4574096756905,49,49,6.642879699538299,00:10:00,7.547389014021393,00:25:00,0,49,49,0.021188852811277147,2
193143,12/03/2006,1,2,4.549691306806869,4097.007100982498,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.021212299182380403,1
193144,12/04/2006,2,4,-47.78497068414045,4049.2221302983576,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,49,0.02096478342738246,2
193145,12/05/2006,1,2,4.549691306806869,4053.7718216051644,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.020988230715810217,1
193146,12/06/2006,2,10,-77.72706938403098,3976.0447522211334,49,49,6.955699413682809,00:15:00,8.510240801363429,00:45:00,0,49,49,0.02058569554751915,2
193147,12/07/2006,2,3,-4.547839311002733,3971.4969129101305,49,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,49,0.02056204296680834,1
193148,12/08/2006,1,2,16.158575324332336,3987.655488234463,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,49,0.02064559554452784,2
193149,12/09/2006,1,6,22.711433765776512,4010.3669220002394,49,49,6.0,00:00:00,6.45422867531553,00:25:00,0,49,49,0.02076307369958032,1
193150,12/10/2006,1,8,26.281122644615884,4036.6480446448554,49,49,7.547389014021393,00:25:00,8.07301146691371,00:35:00,0,49,49,0.020899032071679292,2
193151,12/11/2006,2,2,-4.549691306806869,4032.0983533380486,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.020875368770226655,1
193152,12/12/2006,1,4,47.78497068414045,4079.883324022189,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,49,0.02112265637436935,2
193153,12/13/2006,1,4,4.544136136095034,4084.427460158284,49,49,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,49,49,0.021146073113843863,1
193154,12/14/2006,2,2,-16.158575324332336,4068.2688848339512,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,49,0.021062307199612492,2
193155,12/15/2006,1,3,9.097530617809602,4077.366415451761,49,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,49,0.021109297794267613,1
193156,12/16/2006,2,4,-47.78497068414045,4029.5814447676207,49,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,49,0.020861797949676016,2
193157,12/17/2006,1,2,4.549691306806869,4034.1311360744276,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.02088524431459604,1
193158,12/18/2006,2,6,-77.36945070106964,3956.761685373358,49,49,6.0,00:00:00,7.547389014021393,00:25:00,0,49,49,0.020484586117962278,2
193159,12/19/2006,1,4,13.641666753904635,3970.4033521272627,49,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,49,0.020555104096248493,1
193160,12/20/2006,1,3,32.14398497691495,4002.5473371041776,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,49,0.020721408868835046,2
193161,12/21/2006,1,2,4.549691306806869,4007.0970284109844,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.020744855475023347,1
193162,12/22/2006,1,3,15.985409652582616,4023.082438063567,49,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,49,0.020827504571621577,2
193163,12/23/2006,1,3,9.097530617809602,4032.179968681377,49,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,49,0.02087449443569098,1
193164,12/24/2006,1,5,62.914067958935505,4095.0940366403124,49,49,6.0,00:00:00,7.25828135917871,00:20:00,0,49,49,0.021200089233192068,2
193165,12/25/2006,2,4,-13.641666753904635,4081.4523698864077,49,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,49,0.02112935764701891,1
193166,12/26/2006,2,4,-15.640985707225497,4065.8113841791824,49,49,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,49,49,0.021048276529923395,2
193167,12/27/2006,2,2,-4.549691306806869,4061.2616928723755,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.02102461441588043,1
193168,12/28/2006,1,5,30.770082982020554,4092.031775854396,49,49,6.642879699538299,00:10:00,7.25828135917871,00:20:00,0,49,49,0.02118379739840137,2
193169,12/29/2006,2,4,-13.641666753904635,4078.3901091004914,49,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,49,0.0211130673612251,1
193170,12/30/2006,1,3,32.14398497691495,4110.534094077407,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,49,0.021279360636110196,2
193171,12/31/2006,2,5,-9.08271955121851,4101.451374526188,49,49,6.181950612356192,00:10:00,6.363605003380562,00:20:00,0,49,49,0.021232231414271233,1
193172,01/01/2007,1,2,16.158575324332336,4117.609949850521,49,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,49,0.021315770141896968,2
193173,01/02/2007,2,2,-4.549691306806869,4113.060258543714,49,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,49,0.021292107378068952,1
193174,01/03/2007,1,3,32.14398497691495,4145.204243520629,49,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,49,0.021458396282732814,2
193175,01/04/2007,1,3,4.547839311002733,4149.752082831631,49,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,49,0.021481827787403294,1
193176,01/05/2007,2,5,-30.770082982020554,4118.9819998496105,49,49,6.642879699538299,00:10:00,7.25828135917871,00:20:00,0,49,49,0.021322431357154153,2
193177,01/06/2007,1,5,13.630558862221243,4132.612558711831,49,49,6.090993826136137,00:05:00,6.363605003380562,00:20:00,0,49,49,0.021392880926361997,1
193178,01/07/2007,2,3,-15.985409652582616,4116.627149059249,49,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,49,0.021310020546124554,2
