episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
62200,05/03/2008,0,1,0,8476.125715692604,49,50,0,,0,,0,50,49,0.1362721176156367,2
62201,05/04/2008,1,2,4.549691306806869,8480.675406999411,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.13634307176732546,1
62202,05/05/2008,2,3,-32.14398497691495,8448.531422022495,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.13582411211894305,2
62203,05/06/2008,2,8,-31.744230243633442,8416.787191778862,49,50,6.0,00:00:00,6.634884604872669,00:35:00,0,50,49,0.1353115957715683,1
62204,05/07/2008,1,4,15.640985707225497,8432.428177486086,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.13556086710639326,2
62205,05/08/2008,2,5,-18.180250169028113,8414.247927317057,49,50,6.0,00:00:00,6.363605003380562,00:20:00,0,50,49,0.13526642436005237,1
62206,05/09/2008,1,3,32.14398497691495,8446.391912293973,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.1357809843470722,2
62207,05/10/2008,2,3,-4.547839311002733,8441.84407298297,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.13570569345866174,1
62208,05/11/2008,2,2,-16.158575324332336,8425.685497658638,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.1354437612149344,2
62209,05/12/2008,2,2,-4.549691306806869,8421.135806351831,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.13536844839736745,1
62210,05/13/2008,2,2,-16.158575324332336,8404.977231027498,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.13510652999561965,2
62211,05/14/2008,1,2,4.549691306806869,8409.526922334306,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.1351774914779429,1
62212,05/15/2008,2,13,-131.904975914245,8277.62194642006,49,50,6.323171506486647,00:05:00,8.961271024771547,01:00:00,0,50,49,0.13305506890021315,2
