episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
97666,06/17/2015,2,7,0,14777.965390867796,49,50,6.090993826136137,00:05:00,0,,0,50,49,0.15131125868641898,2
97667,06/18/2015,1,3,15.985409652582616,14793.950800520379,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.1514733820074373,1
97668,06/19/2015,1,3,4.547839311002733,14798.498639831381,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.1515183953785414,2
97669,06/20/2015,2,3,-15.985409652582616,14782.513230178798,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.15135317480652816,1
97670,06/21/2015,2,6,-18.16174245896964,14764.351487719829,49,50,6.090993826136137,00:05:00,6.45422867531553,00:25:00,0,50,49,0.15116567510719595,2
97671,06/22/2015,2,5,-46.75549263460317,14717.595995085225,49,50,6.323171506486647,00:05:00,7.25828135917871,00:20:00,0,50,49,0.1506854234633128,1
97672,06/23/2015,1,2,4.549691306806869,14722.145686392032,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.15073046201973986,2
97673,06/24/2015,1,3,32.14398497691495,14754.289671368948,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.1510580167637827,1
97674,06/25/2015,2,3,-4.547839311002733,14749.741832057945,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.15100990879925,2
97675,06/26/2015,2,4,-47.78497068414045,14701.956861373805,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.15051913858585927,1
97676,06/27/2015,1,2,4.549691306806869,14706.506552680612,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.15056417700029293,2
97677,06/28/2015,2,3,-15.985409652582616,14690.521143028029,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.15039897972939412,1
