episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
160009,03/09/2006,1,3,0,10295.153764060673,49,50,6.642879699538299,00:10:00,0,,0,50,49,0.06434109183896326,1
160010,03/10/2006,1,4,9.091975447097767,10304.24573950777,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06439751102748435,2
160011,03/11/2006,2,3,-32.14398497691495,10272.101754530855,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06419622247552265,1
160012,03/12/2006,1,6,4.5311835967484,10276.632938127603,49,50,6.363605003380562,00:20:00,6.45422867531553,00:25:00,0,50,49,0.06422413905286856,2
160013,03/13/2006,2,3,-15.985409652582616,10260.64752847502,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.06412383699121334,1
160014,03/14/2006,1,4,9.091975447097767,10269.739503922117,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06418025612710211,2
160015,03/15/2006,2,3,-15.985409652582616,10253.754094269534,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.06407995559334771,1
160016,03/16/2006,1,3,9.097530617809602,10262.851624887344,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.06413640901464443,2
160017,03/17/2006,1,5,30.770082982020554,10293.621707869364,49,50,6.642879699538299,00:10:00,7.25828135917871,00:20:00,0,50,49,0.06432830079222436,1
160018,03/18/2006,1,3,9.097530617809602,10302.719238487174,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0643847519559498,2
160019,03/19/2006,1,2,16.158575324332336,10318.877813811507,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06448532870353837,1
160020,03/20/2006,1,8,27.194538936826575,10346.072352748333,49,50,6.090993826136137,00:05:00,6.634884604872669,00:35:00,0,50,49,0.06465487034588385,2
160021,03/21/2006,1,3,32.14398497691495,10378.21633772525,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06485533984742783,1
160022,03/22/2006,2,3,-9.097530617809602,10369.11880710744,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0647980828080354,2
160023,03/23/2006,1,3,32.14398497691495,10401.262792084355,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06499854890912153,1
160024,03/24/2006,1,5,13.630558862221243,10414.893350946577,49,50,6.090993826136137,00:05:00,6.363605003380562,00:20:00,0,50,49,0.06508332094527432,2
160025,03/25/2006,2,4,-15.640985707225497,10399.252365239352,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.0649851733494101,1
160026,03/26/2006,2,4,-13.641666753904635,10385.610698485447,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06489952069342136,2
160027,03/27/2006,2,4,-47.78497068414045,10337.825727801306,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.06460050946278632,1
160028,03/28/2006,2,5,-18.180250169028113,10319.645477632279,49,50,6.0,00:00:00,6.363605003380562,00:20:00,0,50,49,0.06448649909785961,2
160029,03/29/2006,2,3,-32.14398497691495,10287.501492655363,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06428523263068171,1
160030,03/30/2006,1,3,4.547839311002733,10292.049331966366,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.06431324959049156,2
160031,03/31/2006,1,3,15.985409652582616,10308.034741618949,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.06441273716729226,1
160032,04/01/2006,1,2,4.549691306806869,10312.584432925756,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.0644407645528754,2
160033,04/02/2006,1,4,15.640985707225497,10328.225418632981,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.0645380978837676,1
160034,04/03/2006,2,3,-9.097530617809602,10319.127888015171,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0644808471200818,2
160035,04/04/2006,1,2,16.158575324332336,10335.286463339504,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06458141321173183,1
160036,04/05/2006,2,3,-9.097530617809602,10326.188932721694,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0645241628928597,2
160037,04/06/2006,2,2,-16.158575324332336,10310.030357397362,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06442279196309204,1
160038,04/07/2006,1,4,9.091975447097767,10319.12233284446,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06447920077009497,2
160039,04/08/2006,1,2,16.158575324332336,10335.280908168792,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06457976435849257,1
160040,04/09/2006,2,4,-13.641666753904635,10321.639241414887,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06449412172841094,2
160041,04/10/2006,2,4,-15.640985707225497,10305.998255707662,49,50,6.642879699538299,00:10:00,6.955699413682809,00:15:00,0,50,49,0.06439598762634363,1
160042,04/11/2006,1,4,13.641666753904635,10319.639922461567,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06448082329926874,2
160043,04/12/2006,1,3,32.14398497691495,10351.783907438483,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06468126633116401,1
160044,04/13/2006,2,4,-13.641666753904635,10338.142240684578,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06459562520734659,2
160045,04/14/2006,1,2,16.158575324332336,10354.30081600891,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06469618429822181,1
160046,04/15/2006,1,2,4.549691306806869,10358.850507315718,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.06472420746107818,2
160047,04/16/2006,2,2,-16.158575324332336,10342.691931991385,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06462284161522168,1
160048,04/17/2006,2,2,-4.549691306806869,10338.142240684578,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.0645940108010383,2
160049,04/18/2006,2,4,-47.78497068414045,10290.357270000437,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.06429504258071239,1
160050,04/19/2006,1,3,9.097530617809602,10299.454800618247,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.06435148266553106,2
160051,04/20/2006,1,2,16.158575324332336,10315.61337594258,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06445203951204666,1
160052,04/21/2006,2,7,-22.683682403139027,10292.92969353944,49,50,6.090993826136137,00:05:00,6.544667474198918,00:30:00,0,50,49,0.06430990986391573,2
160053,04/22/2006,2,2,-16.158575324332336,10276.771118215107,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06420855040652226,1
160054,04/23/2006,1,2,4.549691306806869,10281.320809521914,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.06423657521537678,2
160055,04/24/2006,1,3,15.985409652582616,10297.306219174498,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.0643360483532192,1
160056,04/25/2006,2,2,-4.549691306806869,10292.75652786769,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.0643072207719029,2
160057,04/26/2006,2,4,-31.626395359808114,10261.130132507882,49,50,6.323171506486647,00:05:00,6.955699413682809,00:15:00,0,50,49,0.06410922441697571,1
160058,04/27/2006,1,2,4.549691306806869,10265.67982381469,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.06413724914602638,2
160059,04/28/2006,1,6,45.22546572415469,10310.905289538845,49,50,6.642879699538299,00:10:00,7.547389014021393,00:25:00,0,50,49,0.06441940340461233,1
160060,04/29/2006,2,4,-9.091975447097767,10301.813314091747,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06436219738905252,2
160061,04/30/2006,2,2,-16.158575324332336,10285.654738767415,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06426084267102801,1
160062,05/01/2006,2,4,-9.091975447097767,10276.562763320317,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06420363836088713,2
160063,05/02/2006,1,3,32.14398497691495,10308.706748297232,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06440405807898911,1
160064,05/03/2006,1,5,13.630558862221243,10322.337307159454,49,50,6.090993826136137,00:05:00,6.363605003380562,00:20:00,0,50,49,0.06448881264468871,2
160065,05/04/2006,2,4,-47.78497068414045,10274.552336475313,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.06418987496626566,1
160066,05/05/2006,2,4,-9.091975447097767,10265.460361028216,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06413267252900813,2
160067,05/06/2006,2,2,-16.158575324332336,10249.301785703883,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06403132304412454,1
160068,05/07/2006,1,4,9.091975447097767,10258.393761150981,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06408772372461068,2
160069,05/08/2006,1,3,32.14398497691495,10290.537746127897,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06428813665436715,1
160070,05/09/2006,1,2,4.549691306806869,10295.087437434704,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.06431615816476981,2
160071,05/10/2006,1,2,16.158575324332336,10311.246012759037,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06441670266793509,1
160072,05/11/2006,2,4,-13.641666753904635,10297.604346005131,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06433107817735226,2
160073,05/12/2006,2,3,-15.985409652582616,10281.618936352548,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.06423081304375221,1
