episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
144349,04/19/2017,2,3,0,8301.166759197693,49,50,6.0,00:00:00,0,,0,50,49,0.057507615287931975,1
144350,04/20/2017,2,2,-16.158575324332336,8285.00818387336,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.05739527664616114,2
144351,04/21/2017,2,2,-4.549691306806869,8280.458492566553,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.05736336078424502,1
144352,04/22/2017,2,3,-32.14398497691495,8248.314507589637,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.05714028560456133,2
144353,04/23/2017,2,4,-9.091975447097767,8239.22253214254,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.05707690544805123,1
144354,04/24/2017,1,7,58.85272871442542,8298.075260856966,49,50,6.642879699538299,00:10:00,7.819934273826807,00:30:00,0,50,49,0.05748420730188956,2
144355,04/25/2017,1,2,4.549691306806869,8302.624952163773,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.057515326467138465,1
144356,04/26/2017,1,5,62.914067958935505,8365.53902012271,49,50,6.0,00:00:00,7.25828135917871,00:20:00,0,50,49,0.057950753831657216,2
144357,04/27/2017,2,3,-9.097530617809602,8356.4414895049,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.05788733133484971,1
144358,04/28/2017,1,4,31.626395359808114,8388.067884864708,49,50,6.323171506486647,00:05:00,6.955699413682809,00:15:00,0,50,49,0.058106013417092976,2
144359,04/29/2017,1,2,4.549691306806869,8392.617576171515,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.05813712741271078,1
144360,04/30/2017,2,3,-15.985409652582616,8376.632166518932,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.05802599173260551,2
144361,05/01/2017,1,4,9.091975447097767,8385.72414196603,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.05808857061094083,1
144362,05/02/2017,2,2,-16.158575324332336,8369.565566641697,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.05797623728295325,2
144363,05/03/2017,2,4,-13.641666753904635,8355.923899887792,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.05788134009329116,1
144364,05/04/2017,1,4,47.78497068414045,8403.708870571932,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.05821194252425766,2
144365,05/05/2017,2,4,-9.091975447097767,8394.616895124835,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.05814856021282745,1
144366,05/06/2017,2,3,-32.14398497691495,8362.472910147919,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.057925501227075064,2
144367,05/07/2017,2,7,-4.521939944169384,8357.95097020375,49,50,6.45422867531553,00:25:00,6.544667474198918,00:30:00,0,50,49,0.05789377745747817,1
144368,05/08/2017,2,2,-16.158575324332336,8341.792394879418,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.05778145014739705,2
