episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
11046,04/02/2012,2,6,0,-3280.8329569777557,50,49,6.0,00:00:00,0,,0,49,50,-0.29701547682217594,2
11047,04/03/2012,1,2,4.549691306806869,-3276.283265670949,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.2965767417100524,1
11048,04/04/2012,1,2,16.158575324332336,-3260.1246903466163,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.29508731809799205,2
11049,04/05/2012,1,2,4.549691306806869,-3255.5749990398094,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.2946488369119205,1
11050,04/06/2012,1,2,16.158575324332336,-3239.416423715477,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.2931598573498169,2
11051,04/07/2012,1,5,18.180250169028113,-3221.2361735464488,50,49,6.0,00:00:00,6.363605003380562,00:20:00,0,49,50,-0.29148820681806614,1
11052,04/08/2012,2,3,-15.985409652582616,-3237.2215831990316,50,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,50,-0.29290821418738977,2
11053,04/09/2012,2,3,-9.097530617809602,-3246.3191138168413,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,-0.2937047963283128,1
11054,04/10/2012,1,3,32.14398497691495,-3214.1751288399264,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,-0.2907703210457686,2
11055,04/11/2012,2,9,-31.692477189733957,-3245.8676060296602,50,49,6.090993826136137,00:05:00,6.7248433699308166,00:40:00,0,49,50,-0.29361081917952603,1
11056,04/12/2012,2,2,-16.158575324332336,-3262.026181353993,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.2950457834075609,2
11057,04/13/2012,2,11,-45.19197996921993,-3307.218161323213,50,49,6.0,00:00:00,6.903839599384399,00:50:00,0,49,50,-0.29910628211297935,1
11058,04/14/2012,2,5,-15.129097274795056,-3322.347258598008,50,49,6.955699413682809,00:15:00,7.25828135917871,00:20:00,0,49,50,-0.3004473918066565,2
11059,04/15/2012,1,2,4.549691306806869,-3317.797567291201,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.30000882243342086,1
11060,04/16/2012,2,7,-74.83813836700803,-3392.635705658209,50,49,6.323171506486647,00:05:00,7.819934273826807,00:30:00,0,49,50,-0.3067482554844674,2
11061,04/17/2012,1,2,4.549691306806869,-3388.0860143514024,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.3063091957645242,1
11062,04/18/2012,2,6,-61.210875376737306,-3449.29688972814,50,49,6.323171506486647,00:05:00,7.547389014021393,00:25:00,0,49,50,-0.3118149421197017,2
11063,04/19/2012,2,3,-9.097530617809602,-3458.3944203459496,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,-0.3126090952134095,1
11064,04/20/2012,2,3,-32.14398497691495,-3490.5384053228645,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,-0.3154861176177571,2
11065,04/21/2012,1,8,31.744230243633442,-3458.794175079231,50,49,6.0,00:00:00,6.634884604872669,00:35:00,0,49,50,-0.31258871894073487,1
11066,04/22/2012,1,5,46.75549263460317,-3412.0386824446277,50,49,6.323171506486647,00:05:00,7.25828135917871,00:20:00,0,49,50,-0.3083353228307092,2
11067,04/23/2012,2,2,-4.549691306806869,-3416.5883737514346,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.30871856634602285,1
11068,04/24/2012,2,2,-16.158575324332336,-3432.746949075767,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.3101506097827762,2
11069,04/25/2012,1,2,4.549691306806869,-3428.1972577689603,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.30971156001165057,1
11070,04/26/2012,1,2,16.158575324332336,-3412.0386824446277,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.3082239098865969,2
11071,04/27/2012,1,2,4.549691306806869,-3407.488991137821,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.3077851134620017,1
11072,04/28/2012,2,5,-15.129097274795056,-3422.618088412616,50,49,6.955699413682809,00:15:00,7.25828135917871,00:20:00,0,49,50,-0.30912374353437644,2
11073,04/29/2012,2,3,-9.097530617809602,-3431.715619030426,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,-0.30991742247181664,1
11074,04/30/2012,1,5,30.770082982020554,-3400.9455360484053,50,49,6.642879699538299,00:10:00,7.25828135917871,00:20:00,0,49,50,-0.3071108484782739,2
11075,05/01/2012,1,6,9.069767011871877,-3391.8757690365333,50,49,6.272833335078093,00:15:00,6.45422867531553,00:25:00,0,49,50,-0.3062641777911091,1
11076,05/02/2012,2,4,-47.78497068414045,-3439.6607397206735,50,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,50,-0.3105508071253768,2
11077,05/03/2012,2,2,-4.549691306806869,-3444.2104310274804,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.3109335046517541,1
11078,05/04/2012,1,5,30.770082982020554,-3413.44034804546,50,49,6.642879699538299,00:10:00,7.25828135917871,00:20:00,0,49,50,-0.30812785232401696,2
11079,05/05/2012,2,2,-4.549691306806869,-3417.9900393522666,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,-0.3085106994631525,1
11080,05/06/2012,2,2,-16.158575324332336,-3434.148614676599,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.30994121071088443,2
11081,05/07/2012,1,3,9.097530617809602,-3425.0510840587895,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,-0.3090922375289946,1
11082,05/08/2012,2,2,-16.158575324332336,-3441.209659383122,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.31052243813238783,2
11083,05/09/2012,2,3,-9.097530617809602,-3450.3071900009318,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,-0.31131527474518916,1
11084,05/10/2012,2,2,-16.158575324332336,-3466.4657653252643,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,-0.31274501672007077,2
