episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
151014,07/20/2017,2,6,0,10632.31295309981,49,50,6.0,00:00:00,0,,0,50,49,0.07040614084190744,2
151015,07/21/2017,2,7,-28.082645732404863,10604.230307367405,49,50,7.25828135917871,00:20:00,7.819934273826807,00:30:00,0,50,49,0.07021971530885941,1
151016,07/22/2017,1,2,4.549691306806869,10608.779998674212,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.07024937754061962,2
151017,07/23/2017,2,2,-16.158575324332336,10592.62142334988,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.070141913978889,1
151018,07/24/2017,2,3,-9.097530617809602,10583.52389273207,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.07008120815222073,2
151019,07/25/2017,1,4,47.78497068414045,10631.30886341621,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.07039716104209544,1
151020,07/26/2017,1,3,9.097530617809602,10640.40639403402,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.07045693546572653,2
151021,07/27/2017,2,3,-15.985409652582616,10624.420984381437,49,50,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,50,49,0.07035062000901489,1
151022,07/28/2017,2,4,-9.091975447097767,10615.329008934339,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.07028995119210671,2
151023,07/29/2017,1,2,16.158575324332336,10631.487584258672,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.07039647990212532,1
151024,07/30/2017,2,2,-4.549691306806869,10626.937892951864,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.07036588815653051,2
151025,07/31/2017,1,2,16.158575324332336,10643.096468276197,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.07047241495299585,1
151026,08/01/2017,2,3,-9.097530617809602,10633.998937658387,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.07041171015360526,2
151027,08/02/2017,2,4,-47.78497068414045,10586.213966974246,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.07009484374962256,1
151028,08/03/2017,1,3,9.097530617809602,10595.311497592056,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.07015461700871399,2
151029,08/04/2017,2,10,-125.51204006817143,10469.799457523884,49,50,6.0,00:00:00,8.510240801363429,00:45:00,0,50,49,0.06932310653929963,1
151030,08/05/2017,1,2,4.549691306806869,10474.349148830692,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.06935277195809238,2
151031,08/06/2017,1,2,16.158575324332336,10490.507724155024,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06945930123057534,1
151032,08/07/2017,2,4,-4.544136136095034,10485.963588018929,49,50,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,50,49,0.06942875409197341,2
