episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
220193,12/30/2008,1,6,0,13900.536263090435,49,50,6.0,00:00:00,0,,0,50,49,0.06312887450141665,1
220194,12/31/2008,2,2,-16.158575324332336,13884.377687766102,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06305520444592543,2
220195,01/01/2009,2,3,-4.547839311002733,13879.8298484551,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.06303426439499125,1
220196,01/02/2009,1,4,47.78497068414045,13927.61481913924,49,50,6.0,00:00:00,6.955699413682809,00:15:00,0,50,49,0.0632509892057042,2
220197,01/03/2009,1,3,9.097530617809602,13936.71234975705,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.06329201737424693,1
220198,01/04/2009,2,4,-31.626395359808114,13905.085954397242,49,50,6.323171506486647,00:05:00,6.955699413682809,00:15:00,0,50,49,0.0631481028637737,2
220199,01/05/2009,2,2,-4.549691306806869,13900.536263090435,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.06312715436078473,1
220200,01/06/2009,1,3,32.14398497691495,13932.68024806735,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.0632728439966728,2
220201,01/07/2009,1,5,9.08271955121851,13941.76296761857,49,50,6.181950612356192,00:10:00,6.363605003380562,00:20:00,0,50,49,0.06331380405910314,1
220202,01/08/2009,2,4,-31.626395359808114,13910.136572258762,49,50,6.323171506486647,00:05:00,6.955699413682809,00:15:00,0,50,49,0.0631698920639175,2
220203,01/09/2009,2,3,-4.547839311002733,13905.58873294776,49,50,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,50,49,0.06314895225291099,1
220204,01/10/2009,1,2,16.158575324332336,13921.747308272092,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06322204550449624,2
220205,01/11/2009,1,3,9.097530617809602,13930.844838889901,49,50,6.0,00:00:00,6.181950612356192,00:10:00,0,50,49,0.0632630723139343,1
220206,01/12/2009,1,2,16.158575324332336,13947.003414214234,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06333616438341477,2
220207,01/13/2009,1,4,9.091975447097767,13956.095389661332,49,50,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,50,49,0.06337716507495825,1
220208,01/14/2009,1,3,32.14398497691495,13988.239374638248,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06352284828270657,2
220209,01/15/2009,1,2,4.549691306806869,13992.789065945055,49,50,6.0,00:00:00,6.090993826136137,00:05:00,0,50,49,0.063543220603813,1
220210,01/16/2009,2,2,-16.158575324332336,13976.630490620722,49,50,6.0,00:00:00,6.323171506486647,00:05:00,0,50,49,0.06346955401943927,2
220211,01/17/2009,2,4,-13.641666753904635,13962.988823866817,49,50,6.0,00:00:00,6.272833335078093,00:15:00,0,50,49,0.06340731763566224,1
220212,01/18/2009,2,3,-32.14398497691495,13930.844838889901,49,50,6.0,00:00:00,6.642879699538299,00:10:00,0,50,49,0.06326106133584865,2
