episode,date,operation,steps,reward,capital,missPerc,hitPerc,indexIn,timeIn,indexOut,timeOut,hold,long,short,avgRw,day
75489,09/23/2008,2,1,0,6254.479228893041,50,49,6.0,00:00:00,0,,0,49,50,0.08285285576564852,1
75490,09/24/2008,1,2,16.158575324332336,6270.637804217374,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.08306580744757416,2
75491,09/25/2008,1,4,4.544136136095034,6275.181940353469,50,49,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,49,50,0.08312490151612072,1
75492,09/26/2008,2,6,-77.36945070106964,6197.8124896524,50,49,6.0,00:00:00,7.547389014021393,00:25:00,0,49,50,0.0820989308754888,2
75493,09/27/2008,1,5,13.630558862221243,6211.44304851462,50,49,6.090993826136137,00:05:00,6.363605003380562,00:20:00,0,49,50,0.08227839731517651,1
75494,09/28/2008,2,3,-32.14398497691495,6179.2990635377055,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08185152546609936,2
75495,09/29/2008,2,4,-4.544136136095034,6174.75492740161,50,49,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,49,50,0.0817902500483689,1
75496,09/30/2008,2,2,-16.158575324332336,6158.5963520772775,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.08157513447172403,2
75497,10/01/2008,1,4,9.091975447097767,6167.688327524375,50,49,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,49,50,0.0816944822645188,1
75498,10/02/2008,1,3,32.14398497691495,6199.83231250129,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08211915961351679,2
75499,10/03/2008,1,2,4.549691306806869,6204.382003808098,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.08217833353829981,1
75500,10/04/2008,2,6,-45.22546572415469,6159.156538083943,50,49,6.642879699538299,00:10:00,7.547389014021393,00:25:00,0,49,50,0.08157823229250255,2
75501,10/05/2008,2,4,-4.544136136095034,6154.6124019478475,50,49,6.181950612356192,00:10:00,6.272833335078093,00:15:00,0,49,50,0.0815169653640064,1
75502,10/06/2008,1,7,90.99671369134037,6245.609115639188,50,49,6.0,00:00:00,7.819934273826807,00:30:00,0,49,50,0.08272110825725394,2
75503,10/07/2008,1,5,4.538583415123476,6250.1476990543115,50,49,6.272833335078093,00:15:00,6.363605003380562,00:20:00,0,49,50,0.08278012395605885,1
75504,10/08/2008,2,5,-30.770082982020554,6219.377616072291,50,49,6.642879699538299,00:10:00,7.25828135917871,00:20:00,0,49,50,0.08237149841163767,2
75505,10/09/2008,1,3,4.547839311002733,6223.925455383293,50,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,50,0.08243063976403275,1
75506,10/10/2008,2,5,-46.75549263460317,6177.1699627486905,50,49,6.323171506486647,00:05:00,7.25828135917871,00:20:00,0,49,50,0.08181031921633633,2
75507,10/11/2008,2,10,-27.083692541217495,6150.086270207473,50,49,6.272833335078093,00:15:00,6.814507185902443,00:45:00,0,49,50,0.08145054458801797,1
75508,10/12/2008,1,6,61.210875376737306,6211.29714558421,50,49,6.323171506486647,00:05:00,7.547389014021393,00:25:00,0,49,50,0.08226012006124132,2
75509,10/13/2008,2,3,-4.547839311002733,6206.749306273207,50,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,50,0.08219880155045368,1
75510,10/14/2008,1,3,32.14398497691495,6238.893291250122,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08262340473116306,2
75511,10/15/2008,2,2,-4.549691306806869,6234.343599943315,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.08256205850728125,1
75512,10/16/2008,2,3,-32.14398497691495,6202.1996149664,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08213528465629834,2
75513,10/17/2008,1,4,9.091975447097767,6211.291590413498,50,49,6.090993826136137,00:05:00,6.272833335078093,00:15:00,0,49,50,0.08225459974326935,1
75514,10/18/2008,2,3,-32.14398497691495,6179.147605436583,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08182784126700457,2
75515,10/19/2008,2,7,-18.135843092136295,6161.011762344447,50,49,6.181950612356192,00:10:00,6.544667474198918,00:30:00,0,49,50,0.08158659554187177,1
75516,10/20/2008,1,3,32.14398497691495,6193.155747321362,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08201117309340221,2
75517,10/21/2008,1,4,13.641666753904635,6206.797414075266,50,49,6.0,00:00:00,6.272833335078093,00:15:00,0,49,50,0.08219073075036437,1
75518,10/22/2008,2,5,-62.914067958935505,6143.88334611633,50,49,6.0,00:00:00,7.25828135917871,00:20:00,0,49,50,0.08135654209746458,2
75519,10/23/2008,2,3,-9.097530617809602,6134.785815498521,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,0.08123499802034614,1
75520,10/24/2008,1,5,46.75549263460317,6181.5413081331235,50,49,6.323171506486647,00:05:00,7.25828135917871,00:20:00,0,49,50,0.08185303638947462,2
75521,10/25/2008,1,5,13.630558862221243,6195.171866995344,50,49,6.090993826136137,00:05:00,6.363605003380562,00:20:00,0,49,50,0.08203243954655452,1
75522,10/26/2008,2,2,-16.158575324332336,6179.013291671012,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.08181739482099272,2
75523,10/27/2008,1,2,4.549691306806869,6183.562982977819,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.08187655393691748,1
75524,10/28/2008,2,3,-32.14398497691495,6151.418998000904,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08144985697262995,2
75525,10/29/2008,1,3,9.097530617809602,6160.516528618714,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,0.08156923573146262,1
75526,10/30/2008,1,2,16.158575324332336,6176.675103943046,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.08178210290420579,2
75527,10/31/2008,2,2,-4.549691306806869,6172.125412636239,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.08172078081528776,1
75528,11/01/2008,1,3,15.985409652582616,6188.1108222888215,50,49,6.323171506486647,00:05:00,6.642879699538299,00:10:00,0,49,50,0.08193134761000982,2
75529,11/02/2008,2,3,-9.097530617809602,6179.013291671012,50,49,6.0,00:00:00,6.181950612356192,00:10:00,0,49,50,0.08180981201486862,1
75530,11/03/2008,2,3,-32.14398497691495,6146.869306694097,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08138314983045276,2
75531,11/04/2008,1,6,22.711433765776512,6169.580740459874,50,49,6.0,00:00:00,6.45422867531553,00:25:00,0,49,50,0.08168276258039578,1
75532,11/05/2008,2,4,-47.78497068414045,6121.795769775733,50,49,6.0,00:00:00,6.955699413682809,00:15:00,0,49,50,0.08104903576994828,2
75533,11/06/2008,2,8,-31.744230243633442,6090.051539532099,50,49,6.0,00:00:00,6.634884604872669,00:35:00,0,49,50,0.08062769305511629,1
75534,11/07/2008,2,4,-31.626395359808114,6058.425144172291,50,49,6.323171506486647,00:05:00,6.955699413682809,00:15:00,0,49,50,0.08020792152106722,2
75535,11/08/2008,1,2,4.549691306806869,6062.974835479098,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.08026709254622491,1
75536,11/09/2008,1,5,62.914067958935505,6125.888903438034,50,49,6.0,00:00:00,7.25828135917871,00:20:00,0,49,50,0.08109893168076193,2
75537,11/10/2008,1,2,4.549691306806869,6130.438594744841,50,49,6.0,00:00:00,6.090993826136137,00:05:00,0,49,50,0.08115808934356462,1
75538,11/11/2008,2,3,-32.14398497691495,6098.294609767926,50,49,6.0,00:00:00,6.642879699538299,00:10:00,0,49,50,0.08073148097338989,2
75539,11/12/2008,1,3,4.547839311002733,6102.842449078928,50,49,6.090993826136137,00:05:00,6.181950612356192,00:10:00,0,49,50,0.080790617417214,1
75540,11/13/2008,1,2,16.158575324332336,6119.001024403261,50,49,6.0,00:00:00,6.323171506486647,00:05:00,0,49,50,0.08100345544616443,2
